X,Y,objectid,globalid,_date,Year,event_name,classification_status,rating_status,event_type,initial_data_sources,location_description,province,surveys_completed,damage,investigation_initiated_by_ntp,ground_survey_completed_indepen,event_description,web_map_link,CreationDate,Creator,EditDate,Editor,event_subtype,damage_summary,track_length,max_path_width,max_wind_speed,time,parent_storm_type,EFDOD,injuries,concurrent,uniqueID,mean_motion_from,day,month,timeUTC,timezone,fatalities_text,damage_cost_text,EventSummaryMapProvided,Province
-72.4306,46.2147000000001,1000,{4CE7F559-008C-4738-875E-A296410D388D},2021/06/21 15:59:59+00,2021,Saint-Celestin,final_classification_completed,final_rating_completed,Tornado (Land),twitter_eg_ntp_hashtag,Start of damage track,Quebec,"satellite,ground,drone",ef0,yes,yes,"Tree damage was reported following a storm passing through the community of Saint-Celestin. No casualties reported. An NTP ground and drone survey was completed June 24, 2021. Damage assessed as EF0 tornado, with an estimated max. wind speed of 115 km/h, track length of 1.74 km and max. path width of 30 m. Tornado motion was from the SW (approx. 230 degrees). Satellite imagery review revealed no visible damage.",https://ntpopendata-westernu.opendata.arcgis.com/apps/saint-c%C3%A9lestin-qc-june-21-2021-event-summary-map/explore,2021/06/25 15:30:22+00,lellio44,2022/12/05 17:48:21+00,jfulle32,,Trees snapped/uprooted,1.74,30.0,115.0,1611,Supercell,C-T/DOD-3 (EXP),unknown,,,230.0,21,June,2011,EDT,0,unknown,Yes,Québec
-71.0637,46.4059,1300,{1C723F2F-3753-4B2F-8C32-FA6EB2C89933},2021/06/21 17:00:00+00,2021,Saint-Elzear,final_classification_completed,final_rating_completed,Tornado (Land),"ntp_email_eg_ntpuwoca,facebook_eg_instant_weather",Event location,Quebec,satellite,ef0,yes,,"Witnesses captured video of a brief tornado in Saint-Elzéar, where a small area of weak tree damage was reported. Damage assessed as EF0 tornado, with an estimated max wind speed of 90 km/h. Satellite imagery review revealed no visible damage. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2021/12/01 19:53:14+00,lellio44,2022/05/09 14:21:51+00,lellio44,,,,,90.0,1809,QLCS,C-T/DOD-2 (EXP),0,,,,21,June,2209,EDT,0,unknown,,Québec
-91.9072,50.0924000000001,998,{891704BD-BED5-459C-823C-EE8B03E02D9E},2021/06/23 15:59:59+00,2021,Sioux Lookout,final_classification_completed,final_rating_completed,Downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,Ontario,satellite,ef1,yes,,"Witness captured video of sustained strong winds and heavy rain as a storm passed through the Sioux Lookout area. Structural damage and widespread tree damage was reported in the community. Satellite imagery review revealed visible tree damage consistent with a downburst. Damage assessed as EF1 downburst occurred, with estimated max. wind speed of 155 km/h. ",,2021/06/24 15:14:22+00,lellio44,2021/11/03 13:20:34+00,lellio44,,Roof damage to 3-storey motel,,,155.0,1950,,M/DOD-4 (EXP),unknown,,,,23,June,50,CDT,0,unknown,,Ontario
-91.526,50.1108,1609,{667CC999-03BC-4B5D-806C-518B1483436E},2021/06/23 17:00:00+00,2021,Nog Lake,final_classification_completed,final_rating_completed,Tornado (Land),systematic_satellite_review,Start of damage track,Ontario,satellite,ef1,yes,,"Satellite imagery review revealed a tornado damage path in forested areas east of Sioux Lookout. Tornado damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of ​4.50 km and max. path width of 390 m. Tornado motion was from the W (approx. 265 degrees). Start time is radar estimated.",,2023/01/14 19:37:36+00,lellio44,2023/02/10 19:22:01+00,lellio44,,,4.5,390.0,145.0,2006,,C-T/DOD-5 (LB),0,,,265.0,23,June,106,CDT,0,unknown,no,Ontario
-111.92,51.7500000000001,1140,{9C8B4B55-C8C5-4585-83ED-62CF3518F79C},2021/06/24 15:59:59+00,2021,Hanna,final_classification_completed,final_rating_completed,Vortex,facebook_eg_instant_weather,Estimated event location,Alberta,satellite,negligible_none,,,Witness captured a photo of a vortex-funnel cloud aloft north of Hanna. No evidence of vortex contact with the surface and no damage reported. Satellite imagery review revealed no visible damage.  ,,2021/10/06 02:00:28+00,lellio44,2022/09/30 18:06:13+00,lellio44,vortex_funnel_cloud_aloft,,,,,1215,,,0,,,,24,June,1815,MDT,0,unknown,,Alberta
-113.57,52.4400000000001,1141,{B7F5A132-E1AF-4862-8052-524CE425E6EB},2021/06/24 15:59:59+00,2021,Lacombe,final_classification_completed,final_rating_completed,Vortex,facebook_eg_instant_weather,Estimated event location,Alberta,satellite,negligible_none,,,Witness captured video of a vortex-funnel cloud aloft east of Lacombe. No evidence of vortex contact with the surface and no damage reported. Satellite imagery review revealed no visible damage.  ,,2021/10/06 02:00:36+00,lellio44,2022/09/30 18:06:43+00,lellio44,vortex_funnel_cloud_aloft,,,,,1055,,,0,,,,24,June,1655,MDT,0,unknown,,Alberta
-112.95,51.8800000000001,1142,{039D5D1C-9B12-404A-883E-7E214E78CCBA},2021/06/24 15:59:59+00,2021,Rumsey,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),twitter_eg_ntp_hashtag,Estimated event location,Alberta,satellite,negligible_none,,,"Witness captured a photo of a vortex attached to cloud base northwest of Rumsey. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex. Event time is estimated.",,2021/10/06 02:06:15+00,lellio44,2021/11/29 14:33:07+00,lellio44,,,,,,1200,,,unknown,,,,24,June,1800,MDT,0,unknown,,Alberta
-112.5,52.0000000000001,1143,{2A031802-BF53-43B5-8300-078C020691DC},2021/06/24 15:59:59+00,2021,Byemoor,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),facebook_eg_instant_weather,Estimated event location,Alberta,satellite,negligible_none,,,"Witness captured a photo of a vortex attached to cloud base west of Byemoor. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,2021/10/06 02:06:17+00,lellio44,2021/10/06 02:12:05+00,lellio44,,,,,,1525,,,unknown,,,,24,June,2125,MDT,0,unknown,,Alberta
-77.9589,45.2854,1028,{B4CB5C34-0D88-425F-81D0-07B1339B3EBF},2021/06/26 15:59:59+00,2021,Maynooth,final_classification_completed,final_rating_completed,Tornado (Land),"ntp_web_form_eg_uwocantp,facebook_eg_instant_weather",Start of damage track,Ontario,satellite,ef1,yes,,"Tree damage and snapped power poles were reported north of Maynooth following a storm passing through the area. Satellite imagery review revealed a tornado damage path at Watson Lake. Damage assessed as EF1, with an estimated max. wind speed of 145 km/h, track length of 2.30 km and max. path width of 180 m. Tornado motion was from the WSW (approx. 250 degrees).",,2021/07/14 18:30:15+00,lellio44,2022/05/09 14:22:00+00,lellio44,,,2.3,180.0,145.0,2040,Supercell,C-T/DOD-5 (LB),0,,,250.0,26,June,40,EDT,0,unknown,,Ontario
-81.5699999999999,44.0000000000001,1014,{2F71AA41-6151-4C1D-8819-BFEC5493571B},2021/06/26 15:59:59+00,2021,Lucknow,final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather,the_weather_network_eg_field_re,other",Estimated tornado location,Ontario,satellite,default_ef0,yes,,"Witnesses captured video and photos of a brief tornado near Lucknow. As no damage was reported and satellite imagery review revealed no visible damage, the EF-Scale assessment is default EF0. Information available insufficient to accurately estimate track length, max. path width and tornado motion.",,2021/06/29 13:23:21+00,lellio44,2022/05/09 14:21:55+00,lellio44,,,,,,1745,Supercell,,0,,,,26,June,2145,EDT,0,unknown,,Ontario
-80.8533,44.4498,1013,{9A23041F-3608-475E-8214-47FC048224C1},2021/06/26 15:59:59+00,2021,Chatsworth,final_classification_completed,final_rating_completed,Tornado (Land),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Start of damage track,Ontario,"satellite,ground,drone",ef2,yes,yes,"Structural and tree damage reported in Massie, Strathavon and Walter's Falls after a tornado developed southeast of Chatsworth. An NTP survey team completed ground and drone surveys on June 27 and July 9, 2021. Damage assessed as EF2 tornado, with an estimated max. wind speed of 190 km/h, track length of 14.0 km and max. path width of 660 m. Tornado motion was from the WSW (approx. 250 degrees). Satellite imagery review revealed a visible damage track in treed areas and some cropland.",https://ntpopendata-westernu.opendata.arcgis.com/apps/chatsworth-on-june-26-2021-event-summary-map/explore,2021/06/27 14:17:39+00,lellio44,2023/01/15 21:22:36+00,lellio44,,,14.0,660.0,190.0,1641,Supercell,C-T/DOD-5 (EXP),0,,,250.0,26,June,2041,EDT,0,unknown,Yes,Ontario
-99.84,50.28,1166,{EA618DE4-B185-4EC8-8AFF-A182425D0AD2},2021/06/27 15:59:59+00,2021,Minnedosa,final_classification_completed,final_rating_completed,Visual Vortex (Unclassified),"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Estimated event location,Manitoba,satellite,negligible_none,,,"Witnesses captured photos of a vortex attached to cloud base north of Minnedosa. Nature of vortex contact with the surface is not clear as view was obscured. Satellite imagery review revealed no visible damage and no damage was reported. Based on evidence available, event assessed as an Unclassified Visual Vortex.",,2021/10/13 14:18:34+00,lellio44,2021/10/13 14:18:34+00,lellio44,,,,,,1320,,,unknown,,,,27,June,1820,CDT,0,unknown,,Manitoba
-101.28,51.97,1147,{8C1908BC-7D0A-42AB-87AB-D32D636554F3},2021/06/27 15:59:59+00,2021,Pretty Valley,final_classification_completed,final_rating_completed,Vortex,facebook_eg_instant_weather,Estimated event location,Manitoba,satellite,negligible_none,,,Witnesses captured video and photos of a vortex-funnel cloud aloft near Pretty Valley. No evidence of vortex contact with the surface and no damage reported. Satellite imagery review revealed no visible damage.  ,,2021/10/06 02:32:52+00,lellio44,2022/09/30 18:06:42+00,lellio44,vortex_funnel_cloud_aloft,,,,,1130,,,unknown,,,,27,June,1630,CDT,0,unknown,,Manitoba
-121.7686,60.3469000000001,1336,{85F26A5E-14F5-47B5-8523-B7A8522E1E07},2021/06/29 17:00:00+00,2021,Sambaa K'e,final_classification_completed,final_rating_completed,Downburst,eccc_eg_forwarded_report,Damage area,Northwest Territories,satellite,ef2,yes,,"A significant downburst event caused widespread tree damage east of Fort Liard, from Celibeta Lake to Sambaa K'e (Trout Lake). Satellite imagery review revealed continuous visible tree damage for more than 60 km and up to 9 km wide. While a single downburst is recorded for this event, it is likely that analysis of treefall patterns seen with higher-resolution imagery would reveal a series of overlapping downburst events along the damage swath. Damage assessed as EF2 downburst, with an estimated max. wind speed of 190 km/h. Photos taken from aircraft operated by Environment and Natural Resources (GNWT) also show some evidence of defoliation from hail in areas where most trees are snapped/uprooted. Estimated event time based on lightning strike activity.",,2022/01/11 17:11:09+00,lellio44,2022/01/11 17:11:09+00,lellio44,,,,,190.0,2245,,C-T/DOD-6 (LB),0,,,,29,June,445,MDT,0,unknown,,Northwest Territories
-120.8912,56.8684000000001,1257,{F5538BF3-34EB-4FD6-8168-B7A14D427AD1},2021/06/30 15:59:59+00,2021,Altona,final_classification_completed,final_rating_completed,Downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather,storm_track_of_interest_eg_base",Damage area,British Columbia,satellite,ef1,,,"Structural and tree damage was reported following a storm passing through the Altona area. Satellite imagery review revealed visible tree damage over a large area (including Altona, Prespatou and along the Beaton River). Damage assessed as EF1 downburst, with an estimated max. wind speed of 145 km/h.",,2021/11/02 21:52:08+00,lellio44,2021/11/02 21:52:08+00,lellio44,,Tree damage (blowdown) detected during satellite imagery review,,,145.0,2215,QLCS,C-T/DOD-5 (LB),unknown,,,,30,June,515,MST,0,unknown,,British Columbia
-67.5799,46.4674000000001,1025,{D3C42845-3F6E-4F12-803C-6519FA29254A},2021/06/30 15:59:59+00,2021,Greenfield/Florenceville-Bristol,final_classification_completed,final_rating_completed,Downburst,"twitter_eg_ntp_hashtag,facebook_eg_instant_weather",Damage area,New Brunswick,satellite,ef0,yes,,"Tree and structural damage was reported following a storm passing through the Greenfield and Florenceville-Bristol areas. Satellite imagery review revealed areas of weak tree damage. Damage assessed as EF0 downburst, with an estimated max. wind speed of 125 km/h. ",,2021/07/13 16:20:30+00,lellio44,2021/07/13 16:20:30+00,lellio44,,,,,125.0,2200,,JHSH/DOD-2 (EXP),unknown,,,,30,June,100,ADT,0,unknown,,New Brunswick / Nouveau-Brunswick
-121.2979,56.5794000000001,1256,{0979A684-1EE9-4514-8900-87FD46B01162},2021/06/30 15:59:59+00,2021,Lower Cache Road (Montney),final_classification_completed,final_rating_completed,Downburst,storm_track_of_interest_eg_base,Damage area,British Columbia,"satellite,aerial",ef1,yes,,"Tree damage reported near Montney prompted satellite imagery review over the greater area. Widespread tree damage was observed in the region. High-resolution aerial imagery of the Lower Cache Road area was collected on July 27, 2021. Imagery analysis confirmed a downburst event with evidence of embedded microbursts visible. Damage assessed at EF1 with an estimated max. wind speed of 170 km/h. ",,2021/11/02 21:51:56+00,lellio44,2021/11/02 21:51:56+00,lellio44,,Tree damage (blowdown) detected during satellite imagery review; aerial imagery review confirmed large areas of snapped/uprooted trees,,,170.0,2200,QLCS,C-T/DOD-5 (LB+),unknown,,,,30,June,500,MST,0,unknown,,British Columbia
-121.5827,55.8263000000001,1253,{5D1ADEC7-C993-4E1D-821A-39ADE7313CD9},2021/06/30 15:59:59+00,2021,Moberly Lake,final_classification_completed,final_rating_completed,Downburst,eccc_eg_forwarded_report,Damage area,British Columbia,satellite,ef1,yes,,"Tree damage was reported at Moberly Lake following a storm passing through. Satellite imagery review revealed tree damage in the area, and further east toward Bond and north along the Pine River. Damage assessed as EF1 downburst, with an estimated max. wind speed of 145 km/h.",,2021/11/02 21:50:57+00,lellio44,2022/01/06 19:50:16+00,lellio44,,Snapped/uprooted trees shown in damage reports; tree damage (blowdown) detected during satellite imagery review,,,145.0,2105,,C-T/DOD-5 (LB),unknown,,,,30,June,405,MST,0,unknown,,British Columbia
-121.2518,56.3928000000001,1254,{8520A25A-1665-497C-8873-3A765FBB17C3},2021/06/30 15:59:59+00,2021,Red Creek Road (Montney),final_classification_completed,final_rating_completed,Downburst,"facebook_eg_instant_weather,storm_track_of_interest_eg_base",Damage area,British Columbia,"satellite,aerial",ef2,yes,,"Tree damage was reported along Red Creek Road and the Alaska Highway southwest of Montney following a storm passing through the area. Satellite imagery review revealed widespread tree damage in the region. High-resolution aerial imagery of the Red Creek Road area was collected on July 27, 2021. Imagery analysis confirmed a significant downburst event with evidence of embedded intense microbursts visible. Damage assessed at EF2 with an estimated max. wind speed of 190 km/h. ",,2021/11/02 21:51:17+00,lellio44,2021/11/02 21:51:17+00,lellio44,,Snapped/uprooted trees shown in damage reports; tree damage (blowdown) detected during satellite imagery review; aerial imagery review confirmed large areas of snapped/uprooted trees,,,190.0,2150,QLCS,C-T/DOD-6 (LB),unknown,,,,30,June,450,MST,0,unknown,,British Columbia
-121.1291,56.6883,1016,{67E4F4EA-5A8A-4BC1-8988-566941A71C25},2021/06/30 15:59:59+00,2021,Blueberry River First Nations,final_classification_completed,final_rating_completed,Downburst,"facebook_eg_instant_weather,eccc_eg_forwarded_report",Damage area,British Columbia,"satellite,aerial",ef2,yes,,"Structural and tree damage was reported at Blueberry River First Nations southeast of Buick following a storm passing through the area. Satellite imagery review revealed widespread tree damage in the region. High-resolution aerial imagery was collected on July 27, 2021. Imagery analysis confirmed a significant downburst event with evidence of embedded intense microbursts visible. Damage assessed at EF2 with an estimated max. wind speed of 190 km/h.",,2021/07/02 15:19:24+00,lellio44,2021/11/02 21:50:45+00,lellio44,,Tree damage (blowdown) detected during satellite imagery review; aerial imagery review confirmed large areas of snapped/uprooted trees,,,190.0,2205,QLCS,C-T/DOD-6 (LB),unknown,,,,30,June,505,MST,0,unknown,,British Columbia
